time,province,county,city,area,neighborhood,title,type,price,parking,rooms,sqrm,floor,surface,elevator,tag
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Ático en calle del Mar, Playa, Sant Andreu de Llavaneres",venta,375000,1,1,59,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Ático en del mar, Playa, Sant Andreu de Llavaneres",venta,315000,1,1,47,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Ático en calle del Mar, Playa, Sant Andreu de Llavaneres",venta,565000,1,2,92,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Casa o chalet independiente en calle de Menorca, 4, Playa, Sant Andreu de Llavaneres",venta,950000,1,5,253,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Ático en calle del Mar, Playa, Sant Andreu de Llavaneres",venta,315000,1,1,52,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Piso en Playa, Sant Andreu de Llavaneres",venta,380000,1,3,153,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Piso en del mar, Playa, Sant Andreu de Llavaneres",venta,385000,1,3,80,3,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Chalet adosado en Playa, Sant Andreu de Llavaneres",venta,495000,1,4,233,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Casa o chalet independiente en Playa, Sant Andreu de Llavaneres",venta,525000,1,4,297,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Dúplex en camino del balis, Playa, Sant Andreu de Llavaneres",venta,490000,1,5,217,5,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Piso en plaza les Lloses, Playa, Sant Andreu de Llavaneres",venta,600000,1,4,180,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Chalet en Playa, Sant Andreu de Llavaneres",venta,495000,1,4,233,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Casa o chalet independiente en travesía sant pere, Playa, Sant Andreu de Llavaneres",venta,1485000,1,6,326,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Piso en Playa, Sant Andreu de Llavaneres",venta,580000,1,4,180,None,None,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Chalet pareado en Playa, Sant Andreu de Llavaneres",venta,520000,1,3,230,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Piso en Playa, Sant Andreu de Llavaneres",venta,324000,1,2,98,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Piso en Playa, Sant Andreu de Llavaneres",venta,235000,1,3,79,4,None,0,None
01/04/2023,Barcelona,Maresme,Sant Andreu de Llavaneres,Playa,None,"Chalet pareado en calle del Port, 22, Playa, Sant Andreu de Llavaneres",venta,560000,1,4,260,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en El Balis - Can Calella, Sant Vicenç de Montalt",venta,1230000,1,3,350,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en El Balis - Can Calella, Sant Vicenç de Montalt",venta,836700,1,4,366,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en El Balis - Can Calella, Sant Vicenç de Montalt",venta,1100000,0,7,410,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en calle Can Calella, 6, El Balis - Can Calella, Sant Vicenç de Montalt",venta,446000,1,4,292,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en Can Calella, El Balis - Can Calella, Sant Vicenç de Montalt",venta,446000,0,4,292,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en El Balis - Can Calella, Sant Vicenç de Montalt",venta,1300000,1,3,275,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en Pedraforca, El Balis - Can Calella, Sant Vicenç de Montalt",venta,590000,1,5,205,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en calle Can Calella, 24, El Balis - Can Calella, Sant Vicenç de Montalt",venta,1319008,0,5,182,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Finca rústica en El Balis - Can Calella, Sant Vicenç de Montalt",venta,1600000,0,5,785,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en El Balis - Can Calella, Sant Vicenç de Montalt",venta,1100000,1,7,410,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Finca rústica en paseo dels Pins, El Balis - Can Calella, Sant Vicenç de Montalt",venta,1600000,1,10,1430,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en calle Can Calella, 24, El Balis - Can Calella, Sant Vicenç de Montalt",venta,1404340,0,5,179,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en El Balis - Can Calella, Sant Vicenç de Montalt",venta,1425000,1,6,557,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Casa o chalet independiente en El Balis - Can Calella, Sant Vicenç de Montalt",venta,1400000,1,6,290,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,El Balis - Can Calella,None,"Chalet en El Balis - Can Calella, Sant Vicenç de Montalt",venta,446000,0,4,292,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Casa o chalet independiente en calle de la Niella, 36, Les Bilbenyes, Sant Vicenç de Montalt",venta,990000,0,4,385,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Chalet adosado en Les Bilbenyes, Sant Vicenç de Montalt",venta,550000,1,5,333,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Casa o chalet independiente en Les Bilbenyes, Sant Vicenç de Montalt",venta,1800000,1,5,445,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Casa o chalet independiente en Les Bilbenyes, Sant Vicenç de Montalt",venta,990000,1,5,479,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Chalet en Les Bilbenyes, Sant Vicenç de Montalt",venta,550000,1,5,333,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Casa o chalet independiente en camino del Pedró, 58, Les Bilbenyes, Sant Vicenç de Montalt",venta,836700,0,4,373,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Casa o chalet independiente en camino del Pedró, 58, Les Bilbenyes, Sant Vicenç de Montalt",venta,820400,0,4,366,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Dúplex en Les Bilbenyes, Sant Vicenç de Montalt",venta,375000,1,3,140,5,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Chalet adosado en Les Bilbenyes, Sant Vicenç de Montalt",venta,735000,0,6,333,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Chalet pareado en Les Bilbenyes, Sant Vicenç de Montalt",venta,550000,1,6,333,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Chalet en Les Bilbenyes, Sant Vicenç de Montalt",venta,990000,1,6,479,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Casa o chalet independiente en Les Bilbenyes, Sant Vicenç de Montalt",venta,990000,1,4,400,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Chalet adosado en Les Bilbenyes, Sant Vicenç de Montalt",venta,550000,1,6,335,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Les Bilbenyes,None,"Casa o chalet independiente en Les Bilbenyes, Sant Vicenç de Montalt",venta,1000000,1,5,376,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en calle de Ponent, 1, Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,890000,0,7,420,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,1500000,1,6,233,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Chalet en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,9900000,0,11,4000,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Piso en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,475000,1,3,88,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,2900000,1,6,938,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Finca rústica en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,1700000,0,12,1175,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Piso en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,370000,0,3,110,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Finca rústica en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,750000,1,4,230,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en calle de la Coma de Bo, Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,1800000,1,5,445,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,9900000,0,11,4732,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,9900000,0,11,4000,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Chalet en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,410000,1,5,251,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en coma de bo, Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,1800000,1,5,445,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en sol naixent, Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,750000,0,4,176,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Chalet adosado en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,340000,0,4,155,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,580000,1,4,166,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Chalet en Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,580000,1,4,166,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Montalnou - Milans del Bosc,None,"Casa o chalet independiente en calle Milans del Bosch, Montalnou - Milans del Bosc, Sant Vicenç de Montalt",venta,1250000,1,5,450,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,825000,1,5,325,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Ático en paseo del Marquès de Casa Riera, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,620000,1,3,100,5,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en paseo del Marquès de Casa Riera, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,650000,1,4,120,None,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,1,5,279,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en riera marques casa, s/n, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,4300000,1,10,664,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en calle dels Avets, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,1100000,1,7,410,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,695000,0,5,428,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,4300000,1,10,638,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,280000,0,3,92,None,None,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,1200000,1,6,400,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,695000,1,4,428,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,4300000,1,10,664,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en mediterrani, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,260000,0,3,75,7,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,560000,1,3,86,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,450000,1,3,88,None,None,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,650000,1,4,153,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,275000,1,3,85,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,1,4,246,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet adosado en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,1,5,265,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,270000,0,4,100,1,None,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en calle del Mediterrani, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,260000,0,3,75,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,775000,1,3,150,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,330000,0,3,91,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,4300000,1,10,664,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet pareado en Montseny, 8, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,1,5,279,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,1,4,246,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,1,4,246,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en calle Boada, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,1200000,0,6,300,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en calle de l'Estany, 17, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,1,3,246,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet pareado en calle dels Oms, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,695000,1,5,428,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,1,5,279,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,0,3,246,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en calle de la Costa Brava, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,260000,0,3,75,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet pareado en calle del Maresme, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,590000,1,5,265,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet pareado en calle dels Oms, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,695000,1,4,428,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en paseo Marques Casa Riera, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,450000,1,3,88,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Estudio en calle Pica d'Estats, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,399000,1,,Bajo exterior sin ascen,None,None,None,Loft
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Costa Daurada, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,378000,0,3,101,6,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en paseo Marques de Casa Riera, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,775000,1,3,158,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,1325000,1,5,379,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,775000,1,3,158,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,475000,1,3,88,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,280000,0,3,103,2,None,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Casa o chalet independiente en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,4300000,1,11,662,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,280000,0,3,90,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,260000,0,3,75,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en calle mediterrani, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,270000,1,4,115,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en paseo del Marquès de Casa Riera, 23, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,560000,1,3,90,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Piso en Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,270000,0,3,100,3,outdoor,1,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Platja de Sant Vicenç,None,"Chalet adosado en calle dels Oms, 100, Platja de Sant Vicenç, Sant Vicenç de Montalt",venta,640000,1,5,360,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet adosado en Arboç, Sant Vicenç, Sant Vicenç de Montalt",venta,499000,1,4,270,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet en Sant Vicenç, Sant Vicenç de Montalt",venta,1250000,1,5,325,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet en Sant Vicenç, Sant Vicenç de Montalt",venta,499000,0,4,311,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet en Sant Vicenç, Sant Vicenç de Montalt",venta,330000,0,3,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Casa o chalet independiente en Sant Vicenç, Sant Vicenç de Montalt",venta,2350000,0,12,1200,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet en Sant Vicenç, Sant Vicenç de Montalt",venta,400000,1,3,287,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet en Sant Vicenç, Sant Vicenç de Montalt",venta,499000,1,3,311,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Casa o chalet independiente en Sant Vicenç, Sant Vicenç de Montalt",venta,1250000,1,5,350,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Casa de pueblo en calle D la Mongia, Sant Vicenç, Sant Vicenç de Montalt",venta,330000,1,3,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet adosado en calle de l'Arboç, Sant Vicenç, Sant Vicenç de Montalt",venta,499000,1,4,311,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet adosado en cr. Arboç, Sant Vicenç, Sant Vicenç de Montalt",venta,499000,1,3,271,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Casa o chalet independiente en Sant Vicenç, Sant Vicenç de Montalt",venta,2000000,1,6,448,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet en Sant Vicenç, Sant Vicenç de Montalt",venta,425000,0,3,159,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet en calle de Sant Antoni, Sant Vicenç, Sant Vicenç de Montalt",venta,400000,0,3,300,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Chalet en Sant Vicenç, Sant Vicenç de Montalt",venta,990000,0,5,432,None,None,None,None
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sant Vicenç,None,"Casa o chalet independiente en calle de l'Església, 14, Sant Vicenç, Sant Vicenç de Montalt",venta,1890000,0,7,720,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sta. Mª Balis - Can Riera - Can Jordi,None,"Casa o chalet independiente en Sta. Mª Balis - Can Riera - Can Jordi, Sant Vicenç de Montalt",venta,1690000,1,4,503,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Sant Vicenç de Montalt,Sta. Mª Balis - Can Riera - Can Jordi,None,"Casa o chalet independiente en Sta. Mª Balis - Can Riera - Can Jordi, Sant Vicenç de Montalt",venta,1185000,1,4,885,None,None,None,Villa
